id,n_of_groups,gym,health,food,active,unhealthy,no_group,gym_time,health_time,active_time,food_time,unhealthy_time
2333,5.0,True,False,True,False,False,False,12,-1,11,-1,-1
2334,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2335,8.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2336,4.0,True,True,False,False,False,False,10,12,-1,-1,-1
2337,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2338,7.0,False,True,False,True,False,False,-1,8,-1,13,-1
2339,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2340,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2341,3.0,True,False,False,True,False,False,7,-1,-1,14,-1
2342,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2343,3.0,False,False,False,True,False,False,-1,-1,-1,13,-1
2344,4.0,False,False,True,False,False,False,-1,-1,11,-1,-1
2345,5.0,False,False,True,False,False,False,-1,-1,10,-1,-1
2346,6.0,False,False,True,True,False,False,-1,-1,10,10,-1
2347,5.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2348,4.0,False,False,False,True,False,False,-1,-1,-1,8,-1
2349,3.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2350,2.0,False,False,False,True,False,False,-1,-1,-1,9,-1
2351,3.0,True,False,False,False,False,False,9,-1,-1,-1,-1
2352,3.0,False,False,False,True,False,False,-1,-1,-1,12,-1
2353,4.0,False,True,True,False,False,False,-1,10,9,-1,-1
2354,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2355,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2356,6.0,True,True,False,False,True,False,11,10,-1,-1,11
2357,1.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2358,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2359,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2360,6.0,True,True,False,False,False,False,9,8,-1,-1,-1
2361,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2362,3.0,False,True,False,True,False,False,-1,12,-1,11,-1
2363,3.0,False,False,True,True,False,False,-1,-1,12,10,-1
2364,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2365,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2366,5.0,False,False,False,True,False,False,-1,-1,-1,12,-1
2367,6.0,True,False,False,True,False,False,10,-1,-1,10,-1
2368,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2369,3.0,False,True,False,False,False,False,-1,9,-1,-1,-1
2370,3.0,True,False,False,False,False,False,11,-1,-1,-1,-1
2371,3.0,False,False,False,True,False,False,-1,-1,-1,12,-1
2372,7.0,False,False,True,True,False,False,-1,-1,9,12,-1
2373,5.0,False,False,False,True,False,False,-1,-1,-1,12,-1
2374,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2375,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2376,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2377,4.0,False,True,False,True,False,False,-1,12,-1,9,-1
2378,4.0,False,False,False,True,False,False,-1,-1,-1,11,-1
2379,5.0,False,False,False,True,False,False,-1,-1,-1,9,-1
2380,4.0,False,False,False,True,False,False,-1,-1,-1,11,-1
2381,5.0,False,False,True,True,False,False,-1,-1,10,9,-1
2382,5.0,True,False,False,True,False,False,11,-1,-1,13,-1
2383,4.0,True,False,False,False,False,False,8,-1,-1,-1,-1
2384,3.0,False,False,False,True,False,False,-1,-1,-1,11,-1
2385,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2386,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2387,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2388,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2389,4.0,True,True,False,False,False,False,10,11,-1,-1,-1
2390,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2391,0.0,,,,,,True,-1,-1,-1,-1,-1
2392,3.0,True,False,True,False,False,False,8,-1,10,-1,-1
2393,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2394,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2395,8.0,True,False,False,True,False,False,13,-1,-1,11,-1
2396,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2397,2.0,False,False,False,True,False,False,-1,-1,-1,13,-1
2398,4.0,False,False,True,False,False,False,-1,-1,11,-1,-1
2399,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2400,3.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2401,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2402,3.0,False,True,False,True,False,False,-1,10,-1,10,-1
2403,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2404,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2405,6.0,False,True,False,True,False,False,-1,7,-1,8,-1
2406,4.0,False,True,False,True,False,False,-1,10,-1,9,-1
2407,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2408,5.0,False,False,False,False,True,False,-1,-1,-1,-1,8
2409,3.0,False,False,False,True,False,False,-1,-1,-1,8,-1
2410,3.0,False,True,False,True,False,False,-1,8,-1,9,-1
2411,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2412,7.0,True,False,False,True,False,False,10,-1,-1,8,-1
2413,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2414,4.0,False,True,False,False,False,False,-1,9,-1,-1,-1
2415,7.0,True,False,False,True,False,False,8,-1,-1,10,-1
2416,3.0,True,True,False,False,False,False,12,12,-1,-1,-1
2417,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2418,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2419,4.0,True,True,False,False,False,False,11,9,-1,-1,-1
2420,3.0,False,True,False,False,False,False,-1,9,-1,-1,-1
2421,8.0,True,True,False,True,False,False,12,11,-1,12,-1
2422,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2423,1.0,False,True,False,False,False,False,-1,12,-1,-1,-1
2424,5.0,False,False,False,False,True,False,-1,-1,-1,-1,13
2425,5.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2426,5.0,False,False,False,True,False,False,-1,-1,-1,11,-1
2427,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2428,4.0,False,True,False,False,False,False,-1,13,-1,-1,-1
2429,3.0,False,True,True,False,False,False,-1,13,11,-1,-1
2430,6.0,False,True,False,False,False,False,-1,10,-1,-1,-1
2431,7.0,False,True,False,True,False,False,-1,10,-1,11,-1
2432,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2433,4.0,False,False,False,True,False,False,-1,-1,-1,9,-1
2434,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2435,3.0,False,True,False,False,False,False,-1,11,-1,-1,-1
2436,4.0,False,False,False,True,False,False,-1,-1,-1,12,-1
2437,3.0,False,False,True,False,False,False,-1,-1,13,-1,-1
2438,4.0,True,False,False,False,False,False,11,-1,-1,-1,-1
2439,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2440,3.0,False,False,False,True,False,False,-1,-1,-1,9,-1
2441,4.0,False,False,False,False,True,False,-1,-1,-1,-1,10
2442,3.0,False,False,False,True,False,False,-1,-1,-1,8,-1
2443,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2444,4.0,False,False,False,True,False,False,-1,-1,-1,9,-1
2445,5.0,False,False,False,False,True,False,-1,-1,-1,-1,13
2446,6.0,False,True,False,True,False,False,-1,9,-1,10,-1
2447,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2448,3.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2449,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2450,7.0,False,False,False,True,False,False,-1,-1,-1,9,-1
2451,5.0,True,False,False,False,False,False,12,-1,-1,-1,-1
2452,3.0,False,False,False,True,False,False,-1,-1,-1,9,-1
2453,2.0,False,False,False,True,False,False,-1,-1,-1,11,-1
2454,5.0,True,False,False,False,False,False,12,-1,-1,-1,-1
2455,7.0,True,False,False,True,False,False,11,-1,-1,9,-1
2456,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2457,3.0,False,False,False,True,False,False,-1,-1,-1,11,-1
2458,0.0,,,,,,True,-1,-1,-1,-1,-1
2459,4.0,False,False,False,False,True,False,-1,-1,-1,-1,9
2460,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2461,2.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2462,3.0,False,True,False,False,True,False,-1,10,-1,-1,10
2463,4.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2464,4.0,False,False,False,True,True,False,-1,-1,-1,8,9
2465,7.0,True,True,False,True,False,False,9,10,-1,10,-1
2466,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2467,5.0,False,False,True,False,False,False,-1,-1,11,-1,-1
2468,6.0,True,True,True,True,True,False,10,11,11,10,11
2469,3.0,False,False,False,True,False,False,-1,-1,-1,13,-1
2470,6.0,True,False,False,False,False,False,10,-1,-1,-1,-1
2471,4.0,True,False,False,False,False,False,11,-1,-1,-1,-1
2472,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2473,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2474,7.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2475,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2476,6.0,False,True,True,True,False,False,-1,10,11,12,-1
2477,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2478,3.0,False,False,False,True,False,False,-1,-1,-1,9,-1
2479,7.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2480,3.0,False,False,False,True,False,False,-1,-1,-1,8,-1
2481,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2482,2.0,False,False,True,False,False,False,-1,-1,12,-1,-1
2483,6.0,True,False,False,False,False,False,11,-1,-1,-1,-1
2484,3.0,False,False,False,True,False,False,-1,-1,-1,11,-1
2485,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2486,5.0,False,False,True,True,False,False,-1,-1,11,9,-1
2487,4.0,True,False,False,False,False,False,11,-1,-1,-1,-1
2488,8.0,True,True,False,False,False,False,11,9,-1,-1,-1
2489,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2490,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2491,2.0,False,False,False,True,False,False,-1,-1,-1,13,-1
2492,6.0,False,True,False,True,False,False,-1,12,-1,11,-1
2493,3.0,False,False,True,False,False,False,-1,-1,12,-1,-1
2494,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2495,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2496,5.0,False,True,False,False,True,False,-1,10,-1,-1,12
2497,4.0,False,True,False,True,False,False,-1,10,-1,10,-1
2498,4.0,False,False,True,False,False,False,-1,-1,12,-1,-1
2499,4.0,False,False,True,True,False,False,-1,-1,13,12,-1
2500,7.0,False,True,False,True,False,False,-1,9,-1,11,-1
2501,3.0,True,False,False,False,False,False,13,-1,-1,-1,-1
2502,3.0,False,False,True,False,False,False,-1,-1,11,-1,-1
2503,5.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2504,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2505,5.0,True,False,False,True,False,False,11,-1,-1,11,-1
2506,3.0,False,False,False,True,False,False,-1,-1,-1,11,-1
2507,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2508,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2509,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2510,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2511,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2512,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2513,5.0,False,True,False,False,False,False,-1,11,-1,-1,-1
2514,6.0,True,True,False,False,False,False,11,13,-1,-1,-1
2515,6.0,False,False,True,False,False,False,-1,-1,11,-1,-1
2516,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2517,8.0,True,False,False,False,False,False,14,-1,-1,-1,-1
2518,4.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2519,7.0,True,True,False,True,False,False,11,10,-1,10,-1
2520,6.0,False,False,False,True,True,False,-1,-1,-1,10,9
2521,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2522,2.0,False,False,False,True,False,False,-1,-1,-1,11,-1
2523,5.0,False,False,False,True,False,False,-1,-1,-1,9,-1
2524,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2525,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2526,3.0,False,False,True,True,False,False,-1,-1,11,9,-1
2527,3.0,False,False,True,False,True,False,-1,-1,10,-1,10
2528,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2529,6.0,False,False,False,True,False,False,-1,-1,-1,13,-1
2530,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2531,4.0,False,False,False,True,False,False,-1,-1,-1,13,-1
2532,6.0,False,False,True,False,False,False,-1,-1,8,-1,-1
2533,3.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2534,2.0,False,True,False,False,False,False,-1,14,-1,-1,-1
2535,6.0,False,False,False,True,False,False,-1,-1,-1,9,-1
2536,6.0,True,False,False,True,False,False,13,-1,-1,9,-1
2537,1.0,False,False,True,False,False,False,-1,-1,12,-1,-1
2538,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2539,3.0,False,False,False,True,False,False,-1,-1,-1,11,-1
2540,3.0,False,False,True,True,False,False,-1,-1,10,11,-1
2541,6.0,True,True,False,True,False,False,10,12,-1,10,-1
2542,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2543,7.0,False,False,True,True,True,False,-1,-1,11,12,12
2544,5.0,True,False,False,True,False,False,11,-1,-1,13,-1
2545,4.0,False,False,True,False,False,False,-1,-1,13,-1,-1
2546,2.0,False,False,False,True,False,False,-1,-1,-1,9,-1
2547,2.0,False,True,False,False,False,False,-1,10,-1,-1,-1
2548,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2549,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2550,4.0,False,False,False,False,True,False,-1,-1,-1,-1,11
2551,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2552,2.0,False,False,False,True,False,False,-1,-1,-1,12,-1
2553,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2554,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2555,3.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2556,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2557,4.0,False,True,False,True,False,False,-1,10,-1,11,-1
2558,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2559,5.0,True,False,False,True,False,False,8,-1,-1,11,-1
2560,5.0,True,False,False,False,False,False,8,-1,-1,-1,-1
2561,6.0,True,True,False,True,False,False,9,12,-1,10,-1
2562,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2563,3.0,False,True,False,False,False,False,-1,11,-1,-1,-1
2564,5.0,False,False,False,True,False,False,-1,-1,-1,9,-1
2565,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2566,3.0,False,True,False,False,False,False,-1,10,-1,-1,-1
2567,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2568,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2569,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2570,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2571,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2572,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2573,6.0,False,False,True,True,False,False,-1,-1,9,10,-1
2574,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2575,4.0,False,False,True,False,False,False,-1,-1,12,-1,-1
2576,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2577,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2578,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2579,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2580,3.0,False,False,False,True,False,False,-1,-1,-1,8,-1
2581,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2582,5.0,False,False,False,True,False,False,-1,-1,-1,11,-1
2583,4.0,False,False,True,False,False,False,-1,-1,12,-1,-1
2584,1.0,False,False,False,True,False,False,-1,-1,-1,11,-1
2585,5.0,False,True,False,True,False,False,-1,10,-1,14,-1
2586,2.0,False,False,True,False,False,False,-1,-1,11,-1,-1
2587,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2588,3.0,False,True,False,False,False,False,-1,11,-1,-1,-1
2589,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2590,3.0,False,True,False,False,False,False,-1,10,-1,-1,-1
2591,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2592,5.0,False,True,False,True,False,False,-1,12,-1,11,-1
2593,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2594,4.0,True,True,False,False,False,False,8,10,-1,-1,-1
2595,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2596,3.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2597,5.0,True,True,False,False,True,False,9,10,-1,-1,11
2598,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2599,5.0,True,True,False,True,False,False,8,12,-1,11,-1
2600,7.0,True,True,False,True,True,False,11,9,-1,10,10
2601,5.0,False,True,False,True,False,False,-1,12,-1,10,-1
2602,4.0,False,True,False,False,False,False,-1,11,-1,-1,-1
2603,5.0,True,True,False,False,False,False,12,10,-1,-1,-1
2604,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2605,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2606,6.0,True,False,False,True,False,False,11,-1,-1,13,-1
2607,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2608,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2609,7.0,True,True,True,True,False,False,10,12,12,9,-1
2610,6.0,True,True,True,False,False,False,13,11,14,-1,-1
2611,2.0,False,False,False,True,False,False,-1,-1,-1,7,-1
2612,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2613,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2614,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2615,6.0,False,False,True,False,False,False,-1,-1,11,-1,-1
2616,5.0,False,False,False,True,False,False,-1,-1,-1,9,-1
2617,4.0,False,False,False,False,True,False,-1,-1,-1,-1,10
2618,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2619,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2620,3.0,False,False,False,True,True,False,-1,-1,-1,9,9
2621,5.0,False,False,False,True,False,False,-1,-1,-1,10,-1
2622,6.0,True,False,False,False,False,False,9,-1,-1,-1,-1
2623,5.0,False,False,True,True,False,False,-1,-1,9,13,-1
2624,6.0,False,False,False,True,False,False,-1,-1,-1,11,-1
2625,5.0,True,True,False,False,False,False,11,12,-1,-1,-1
2626,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2627,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2628,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2629,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2630,11.0,True,False,False,True,True,False,12,-1,-1,11,10
2631,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2632,3.0,False,False,False,True,True,False,-1,-1,-1,9,10
2633,3.0,False,False,False,True,False,False,-1,-1,-1,11,-1
2634,7.0,True,False,False,True,False,False,11,-1,-1,9,-1
2635,4.0,True,False,False,True,False,False,11,-1,-1,10,-1
2636,5.0,False,False,False,False,True,False,-1,-1,-1,-1,9
2637,6.0,False,False,True,True,False,False,-1,-1,11,11,-1
2638,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2639,5.0,True,False,False,False,False,False,12,-1,-1,-1,-1
2640,2.0,False,True,False,True,False,False,-1,9,-1,10,-1
2641,6.0,True,True,False,False,False,False,10,10,-1,-1,-1
2642,5.0,False,False,False,True,False,False,-1,-1,-1,13,-1
2643,5.0,False,True,False,True,False,False,-1,10,-1,10,-1
2644,6.0,False,False,False,True,False,False,-1,-1,-1,9,-1
2645,7.0,True,False,False,False,False,False,10,-1,-1,-1,-1
2646,6.0,False,True,False,True,False,False,-1,9,-1,10,-1
2647,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2648,8.0,True,True,False,False,True,False,12,12,-1,-1,12
2649,4.0,True,False,False,False,False,False,10,-1,-1,-1,-1
2650,4.0,False,False,True,False,False,False,-1,-1,11,-1,-1
2651,6.0,False,False,True,True,False,False,-1,-1,10,10,-1
2652,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2653,3.0,False,False,False,True,False,False,-1,-1,-1,12,-1
2654,4.0,False,False,True,True,False,False,-1,-1,10,8,-1
2655,4.0,False,False,True,False,False,False,-1,-1,10,-1,-1
2656,6.0,False,True,False,True,False,False,-1,10,-1,12,-1
2657,5.0,True,False,False,False,False,False,10,-1,-1,-1,-1
2658,9.0,True,False,False,True,False,False,11,-1,-1,10,-1
2659,4.0,False,False,False,True,False,False,-1,-1,-1,12,-1
2660,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2661,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2662,2.0,False,False,False,True,False,False,-1,-1,-1,11,-1
2663,4.0,False,False,True,False,False,False,-1,-1,10,-1,-1
2664,2.0,True,False,False,False,False,False,10,-1,-1,-1,-1
2665,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2666,5.0,False,True,False,True,False,False,-1,10,-1,10,-1
2667,5.0,False,True,False,True,False,False,-1,12,-1,10,-1
2668,7.0,False,True,False,True,False,False,-1,11,-1,10,-1
2669,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
2670,4.0,False,True,False,False,False,False,-1,10,-1,-1,-1
